y,x,z,ind
14.676259373923678,4.146216953742254,-4.3837966164556565,A
8.835294242023714,3.3200512017461232,0.8373556084416292,C
-6.355692615065762,-0.4105190968641086,-3.347146369321774,A
-21.154859039045125,-7.275173150793588,-4.571873166360485,A
12.56020725309137,7.630935746318237,-0.8724612915399277,A
21.409558458208764,7.715942346352346,-1.133757965740756,C
11.309827973978532,4.562282382499889,-1.142661504219129,C
-30.957208752451095,-9.108024152290866,-2.287718907177995,A
16.713606431095442,5.255883167903599,-3.190912536174894,A
7.395013361218448,1.825855982253131,-2.6298214138684353,A
5.388410343224653,0.022515644781380573,-1.7128385692327108,A
-25.7207236802874,-8.349000963454628,-2.1300639610571457,D
6.125543040970031,1.3436533710322163,1.6727478182252655,A
7.953476514237266,4.572672094122245,2.6615507196284565,D
-22.73339190714511,-8.171307163409436,-2.9074051651042976,B
3.592967904975614,-0.020735498671481167,-3.1926791583758254,C
-2.609582281559087,-2.844910501370679,-0.9931198180311185,C
39.60921383892961,9.85040555061656,3.0195512737740096,A
-18.161040397511616,-5.854902345886577,-2.431120162909349,D
-23.831930408744984,-6.952757083397678,4.898007476532861,B
16.043422888784445,3.5937775254891857,3.734132910684089,C
-1.0598351620402906,-1.5781257068602628,3.818501919973313,A
16.640120438635925,4.291416279865372,-1.980270175626766,B
7.4585650457783,3.4334352389898903,1.4235303276344329,D
16.309496539694575,5.231802859658863,-2.51821181772082,C
-14.577909928895073,-4.224491336931459,4.374474739761155,A
21.768925093273907,6.669076218489348,4.6157801223647255,B
-11.213675029812677,-4.741489737062155,3.5222170385589227,A
29.865916694427632,8.464547765848188,-2.29397714120669,D
-12.00858813589085,-3.096886380449635,0.5032729255749269,C
-7.929588982578916,-4.5081338561468165,-1.230060356182162,A
-36.668193675902145,-8.651390830963187,0.14013481947068662,D
8.483263436681234,2.668497373253384,-3.3867030139175034,B
-31.305470606609113,-8.465594309381279,0.5738020873815151,D
-28.643869438705813,-8.2447317168061,-3.578734293895333,A
19.566785344923623,4.997012900384124,-3.721875185279231,C
2.0941516827389473,1.2894761268625992,-2.891462569085287,B
-18.52995329922473,-6.15396647501544,3.729465985152686,C
10.023473051550841,4.629704371322369,-0.3200520617818201,C
-26.62795196353843,-8.874432961762015,-1.154404481946738,C
-1.9029871986214044,-0.7963735448611065,-2.468001150447945,D
-23.496517443142263,-9.624216222798005,0.4338044444204261,D
-38.62257279545089,-9.36038222472594,2.268712270098053,A
17.459346828028465,4.4041370571936085,-4.774936348750719,A
-26.02516769056152,-8.804148309034696,-3.3632479239674984,D
-5.761255327622792,-0.512264007918855,-4.1781577254457645,B
13.905148936478398,5.728086836865732,-2.011625123873133,B
-18.8880049505282,-8.422549806849533,-4.5196949100409,C
17.606452561928865,5.4781037121284175,-4.93763601872752,D
-8.563821630963707,-1.7920879699285024,-0.9453924243587419,D
1.0905447046943526,-0.3781825010006159,-1.4384118043923833,C
8.503738090262159,2.6487804181268295,1.16558425301786,C
10.351706791667546,4.089024435597402,2.377047834728602,A
5.550486769107644,2.869766065338709,-2.1880360840756463,B
-36.145961853554496,-8.846843805252472,4.0263555293078035,A
7.268506653609721,-0.9134398657155902,0.2829293582572481,C
-17.299722042943582,-3.9155701197086934,-4.723361900615198,A
22.807185499152517,8.260368131611088,-3.5680793009061054,B
9.07570399827503,2.353170592903993,0.7450664819387001,A
-10.32903746367889,-4.355373830227172,-1.204681422539772,B
-20.358056286142702,-7.001062727856164,2.4726808577593227,B
13.5398606328386,5.83281314911412,3.1749099090280914,B
29.426799453957663,8.34391703009764,-1.5997253461164318,C
-9.617411195045399,-5.040007947409864,-4.836670457082786,B
-1.7632958304169182,-0.8218937963255506,4.524705472086808,C
-19.529545656291145,-6.645499993821482,-2.77470975481649,C
6.306046234207107,4.7447125542140505,0.7727857544625403,A
9.991852052827731,2.7290188910666675,0.8030565704116732,B
-13.681410826941415,-5.793877282504443,3.945240707833161,B
13.902925143467924,4.375289359894074,0.7938272647899272,C
-9.373307364453334,-3.451811536405314,-1.9636203929020493,D
-30.534428535105274,-9.481771473945507,-1.7798283713908027,A
-11.582151140959542,-2.839107973174957,-4.268872311874471,B
-24.895771102380458,-8.64644032355707,1.1100775330360237,A
-28.75754945521797,-9.076539415914073,0.6034230076350582,C
15.984229600209597,4.912629759275951,0.40234896010606924,D
3.5737768837629744,0.8212414314595833,-3.261244715801004,B
22.74101765444903,9.001580130985264,-1.561292883117268,D
-12.478014425775333,-3.179356394177473,4.654103574423139,C
18.97827427808954,9.453200797337356,4.524421666701471,D
14.571202053085633,4.942804912428517,-4.298628404658791,D
-7.562010391853213,-1.9711259252551923,4.420618362064269,A
12.873893653964865,6.061621324889028,-0.817720742761491,C
25.528199775485998,7.570260989563099,-0.9252092606870637,D
-28.609036472466755,-9.7977990558559,2.3606075460342026,B
6.082662115124645,-0.6668210665527958,-4.5248223564152115,D
3.4672443850640984,1.1939792327028638,3.3561487641390215,A
5.978244436757445,0.9709245026952917,3.373664608601052,C
24.131524349595068,7.842916224582602,-4.540013151270083,B
5.31601529086329,2.7867190610871706,2.3982122467193223,D
-20.440966595319725,-8.23835583240352,-0.8081162524181451,D
23.927513788798198,9.102818784828553,2.3171872161791445,B
-18.416845089375272,-6.232453219858098,4.766252258743799,C
-3.6672808782489206,0.05772166181888316,4.155363743647246,B
34.35567664880147,9.515299812923125,1.8531700126808541,A
17.418003084653822,7.579613390321384,0.3605669653820893,D
12.9545096223059,4.8220592136871545,-4.453279868438003,D
-25.746046235439056,-9.985460123280696,2.567988765501031,B
21.08125363409238,6.672457244969607,-0.5437082650067415,C
24.0669759664642,6.964733484750173,-2.496147554442624,B
4.261549749063016,-0.9925050476134132,-4.546801676968678,B
19.85387922923835,4.708261123732862,-1.2340771094511052,B
-18.235768967143898,-8.37739416229492,2.731849789481215,D
-8.122495082180441,-5.519374749893524,4.0949411166998395,C
16.145392156875886,1.7049599201392205,3.2499170021441515,C
-16.51559255824289,-6.821151245473578,1.4916156776967773,C
31.04019586341878,9.941467521202952,0.2629139075444842,C
10.11361004481697,2.72319266872589,0.68042618282949,C
18.36948027810043,5.876816095481047,4.021068083611885,C
-18.329726440007235,-7.782586353002541,-2.0008740425930496,D
-27.121655295302475,-7.534611101617643,0.2296725070319896,B
19.32561012944135,4.133889797461842,2.609459459989325,A
1.3485260899926077,-0.23433424551050663,4.145714987332065,B
22.93625007839067,6.951497044553992,-4.644146744270779,C
-11.440369389865804,-1.9654656584177488,2.103446384545209,A
-25.152868429106878,-9.170280040006695,-1.9069283472923115,B
-2.4466566818347024,1.4086276694786175,-0.5813400775558328,C
-20.990460316675954,-6.770531591807412,-3.4645600286384393,C
-11.192171771266684,-3.932382677020268,4.975104375971069,A
28.423277624958313,8.533189024459343,-3.4388887953415037,C
-23.949830329804016,-8.722896609332045,1.7094890864805077,B
-20.412906207498,-6.355766326540033,-1.9213257542104287,D
21.64313132854277,7.162033297007461,-1.4419484763205839,D
-6.840609817380976,-2.24376711273631,-1.2035559296459644,B
-10.988379071950767,-4.796768881105306,4.451329004341632,B
31.981390213887128,9.680841843907867,3.36614364821701,D
22.67136548066391,3.8090794119791305,2.986557093388857,B
-20.023629255824368,-4.51718194280085,-1.6914099967164722,D
24.75441483053115,6.191212907356444,-0.006325965832862934,B
15.871478130087723,7.3517923328081665,2.2620199574998185,C
-19.20202059147074,-5.769676739528635,-2.477371667346566,C
-12.352074566222996,-0.30682595046776484,-2.087686862966338,A
-25.88306768442323,-8.939206931434923,-4.632731951286875,C
3.5264909052609177,-2.0908146285804907,-0.7468743445007071,C
-4.760133203417581,-0.5853932175633432,-1.448792202569198,D
-17.70667306664961,-5.55315125367877,2.0937642851461007,C
11.57611121822364,7.231779377420779,-1.5366383379364654,C
-1.3562325876220234,0.8857800568019041,-2.9739107054568867,D
15.715914582139703,4.329966118604332,-2.06786395200131,C
5.318506854483956,0.10946887038670639,-2.4554543188709554,A
10.031974464576178,0.24116712641358617,3.3135791882981867,C
2.6727169494210887,-2.584607833299078,-3.4860204289808783,D
8.720395530499488,5.1728318483791895,-2.488974768848522,A
3.48986891957634,-1.745249233252565,-1.43386964473763,A
20.883861853227526,4.299761812504002,-1.036306238598085,B
17.961148914907866,4.806078206283569,-3.4095194542604137,B
19.039279603362644,3.896906955467008,2.713358937841913,D
8.758909368787181,2.030006776050257,-2.8550988883997186,D
-11.99339690560291,-1.0641633385118858,1.5164923661259593,D
18.701652791958985,4.9078334713443095,2.5112700186980943,C
-17.906523325277007,-6.180249715962596,4.561187405191488,C
-32.017495731696734,-9.23134637543164,-1.1087316156205809,C
20.367955777784466,6.7211567519196365,-3.9406803732457996,B
9.42976303255254,2.5382769265679386,0.7503733955756573,D
-2.6933099325168395,-1.7687689883661193,-3.5778695611948876,D
3.774801425963431,0.2563344701528152,-0.209017120970044,D
16.080180533265658,6.181993513483555,2.2032851282813626,B
8.883426618198325,3.200514492657284,-0.6188095239404721,C
4.887074977718697,0.6211774527865526,-2.7061691900910545,A
-15.540507505004285,-5.026598442775716,-3.6980152084070275,D
-25.886406766190934,-7.3314022986015,-4.0765949238092265,B
7.907382792275113,-0.09697887348562517,0.7420454421919223,D
20.899305285715617,4.139533776178494,2.528816050219218,A
-11.929587422509176,-6.069389682729089,1.7327131846942088,A
-6.338163881769351,-5.466793172238331,-2.336267529196631,D
-1.7058424016658948,-0.4642875549840504,2.330742279175432,D
-25.882501992339556,-8.767958145669343,-1.8562983831585034,A
8.673051502321384,2.7732586166996676,1.57128442995118,B
-10.4074968014653,-1.6671954143257715,3.949385320443831,A
17.725257659508227,6.622965284790894,0.5353451132658735,D
27.03704641386697,7.318379885555434,-4.387028378341006,B
5.2250921696205825,1.0214380115875326,-4.219621327051843,D
23.115055817657733,7.069769500756742,0.9194434284169137,D
24.660848380041063,7.820462256161118,2.4796763113445692,B
0.39473927155115973,1.6411622114281457,-0.020047776105595716,D
28.81608348514174,8.670981568826342,3.6924506113377102,B
-3.446420637062216,2.643561606762457,-0.882296279978732,B
-26.23796109116846,-8.115362726249632,0.7549124081049463,A
15.726575302946587,4.86564976386485,4.7880203926510685,C
-20.037372510041415,-8.803291269101429,3.433052365778803,B
26.608586172684195,6.921135567701228,3.4013969929337495,D
0.15247876887608314,-2.5525928338416826,0.10242992791510108,B
-6.65698592698747,-0.0036059364057230425,-3.1234984833053234,C
-15.84304019704852,-7.254777269930104,-4.081971636061263,D
15.888998388304458,5.425220249480354,-1.7846230474480054,D
19.754959962037038,6.846008062286003,1.8793940379227694,D
-40.248718356800765,-9.586266504021046,1.9002195722743922,A
-15.322894408984777,-4.578242070633642,2.9455255490166135,B
2.3097071395655675,0.8376867456133503,-1.767270154875309,D
-6.11866520943345,-0.09871875252521889,0.770571330066872,B
24.118630167923158,5.18783810937493,-4.204583753858209,B
-1.5879766123617174,-0.14052231704028095,-1.0689721192497026,C
24.935494655644824,8.905743157496673,-2.0867172909120777,B
33.94308221161068,9.263787632440806,3.4843790332829325,D
-21.703993652583637,-6.907872784245743,-1.5565477679243434,B
20.773435321794096,5.159313415176372,2.982672897515518,D
-19.946948232876863,-4.6967871656710365,-2.5029724145892285,B
-4.442874687450893,-1.6924882952372382,-4.873655644440006,A
-32.5643623049002,-9.212853417157934,1.76568229928316,B
-20.890165210606902,-8.800442604737546,3.3527819091904814,A
20.39758107416991,5.798296818659338,-0.15820003257560078,B
15.956552666428939,7.65105825280116,2.9727860255598504,C
-19.732321976512708,-3.443529183914671,1.965574216293402,D
-21.06898570604383,-7.768373689378281,-1.5046700696013513,B
8.674533396671375,5.298725704794114,1.5986201479481243,C
-18.402874818610368,-4.893794999428762,-4.236021470038174,C
18.1382574616149,5.326136153750321,-0.9600832623095235,B
26.278817029317207,8.097036807359473,0.37963090267170596,D
-11.926217365397624,-6.729424878783901,-3.746077131305905,B
-5.133777600180906,-0.9815444240896891,3.05485683053862,D
23.57436373385673,9.577442559850105,3.7549122039856435,B
-39.11863758982913,-9.966393738156006,-1.5272223333853088,C
35.01170312003006,9.728031891163717,2.543581544637422,C
26.469637027352086,8.669032979245252,4.4573648004264985,A
-2.905458764178837,1.4921726379153348,2.4713364577759354,B
-19.87766932678344,-6.77381907455138,-4.845614590425843,A
29.493903217488963,8.113887819794638,-0.04042843203112234,B
7.695280618750147,1.7245237596067664,-2.462004548083198,B
-21.333137970514972,-6.76953111999744,4.235160968287094,D
0.1750436876557231,1.9077567502258965,-0.3023202992994589,B
20.882129534379395,7.0824866275169605,1.498120624471615,B
11.489552908094963,2.421130965188002,-2.5861485912644575,A
-19.586674381928898,-7.0729674948330885,-3.5868723471761257,B
23.896620432420722,7.824126279093054,-0.7364183914853122,C
19.40511920780299,8.451294525259236,4.163239438831987,A
0.5212348171574226,0.5616648326185931,1.6487083939075227,D
-14.771627962078114,-3.902994923201115,-2.949571591242642,B
-8.908800230603251,-3.75722693184459,-1.593476026004017,A
7.656169579046495,2.5222620143560732,3.305421538592107,B
-4.79904588391718,-3.456735070042023,-0.25356501424849576,B
-18.578327900109397,-3.8125060785061704,3.3539798684730684,B
-20.024930402353952,-8.027547992873869,3.858421124515976,A
-16.807424228462033,-3.494192393942443,4.880273260778553,C
-0.20264462002907524,-0.6379998640001823,-1.4963172156752447,B
6.228067380031427,0.5774643450280958,3.3542506943590418,D
-8.032550095117255,-5.286070802727625,2.340346616553173,A
14.280913017148238,6.2721558902200805,4.33283506754303,C
23.372123971630195,9.072503225932113,2.53834637671428,B
-6.818197347135284,-1.213193463396962,-2.908520632653807,D
27.633793263655235,6.931426742396351,4.919526943603733,C
14.211560698104982,4.522215948373599,3.6910793492713037,B
-25.337874889006955,-6.707169103752237,0.25739515497135557,D
-15.859321829630101,-5.219038242378162,2.4229908554946356,A
-17.739928879449796,-5.771040655556224,-1.3419415153190482,D
-9.636005358359602,-3.034699847621127,-2.390275663512058,B
-8.64300703442514,0.1316843649610746,3.6691835426401926,A
-18.408626442967346,-6.987154030364861,4.047391719281091,A
-17.551309399578983,-8.070262193710942,1.3349260763791468,D
6.786701533183406,1.148183477448681,2.4237827948320962,B
1.7377636243071755,-0.44541438872136574,1.3320415886121015,D
-8.363967986360223,-4.424673577432287,-4.378762177770772,C
-23.995980943406984,-7.258133380538611,0.3590765827597959,A
1.514931068607197,-2.532161044001146,-0.7851605820939405,D
28.221040726947706,6.815799407654964,3.052431512966576,C
26.91622490122082,7.3198577327669625,-4.368632351533171,D
19.25555245386629,7.201772574094271,-1.183937121987353,A
8.329987644841161,0.4305927404963672,2.04709777184436,D
-15.924334639466167,-4.1095859242840245,-3.416478380034075,D
-1.760387445670347,-0.26486216693818854,-3.9639029557577077,D
9.481242370694615,1.1823538727989629,-4.53033043611868,A
-15.379407099879328,-3.6146387075904496,-4.5559111100736285,D
33.861914345646724,6.990094409589595,2.906022790173872,B
-13.852686650004877,-4.105784466547524,1.8455124851296612,C
10.173132967918638,6.663491278795089,-0.5060054587352392,C
-8.862876521083425,-3.63583750043097,0.948051250838212,B
21.654210722888788,6.240127376156007,2.458664760323087,A
-14.067879868592646,-5.0460757660235185,-3.1249502710356025,B
24.721052125807056,9.397135603041828,-0.0001723720370687687,C
0.4715368030838434,-3.3942660424625926,-0.07566574967064454,D
-25.56812370760075,-9.03472758681502,-3.2107265887682503,D
18.70499625379348,8.088308328856325,-3.779296473281782,D
7.727565488566683,3.762181512068498,-1.9768599676507503,C
-7.826592746807102,-1.8363852023460954,4.744089631475049,B
-35.41607313662096,-8.043063603895549,-4.493051253676797,D
2.088048532586191,-2.344667603703316,4.328036064625611,B
12.53121603564836,1.9751522268848092,3.0971388399548,D
3.213926648593855,-0.6042923451899647,-3.0854947359757032,B
-26.631418081961716,-7.602943029536977,1.51552748670749,A
-2.2760214985329013,1.1034039986249198,4.717837045323844,C
25.776970357623625,7.089191548711117,-4.544870067414627,C
-14.95502842279785,-5.169284805983727,4.423127026045181,B
-5.930254457645926,-2.754556125207033,-4.798966634734719,D
4.664761238165079,2.410699608124073,-1.270556565884596,A
12.251042056924593,3.535191924662408,-1.3228321800859097,D
8.276113073667606,4.940043541132841,3.618901209503953,A
11.630006349854263,5.635567255230352,0.5425135372042238,A
20.15011275966527,3.0673906538562807,-3.3444698108394375,B
11.468899653282094,6.142312867958513,-1.707370731706522,C
-15.230194135062789,-4.061508460798864,-4.84134769810219,D
-30.59953924088335,-9.558910508508935,2.514678405556161,A
-8.306477576902964,-3.789603602721927,0.8051598527963977,D
-15.301698352791075,-5.373315734933541,4.544032844485933,B
-42.4583942913062,-9.691197189771625,1.463082486928692,B
-6.349266178210751,-2.733308075123613,-4.32344432144816,A
-30.5000375099826,-8.133374844778453,-4.450108121809892,A
24.32248490303438,7.864227512769141,0.40275273124087096,C
2.9025013969357643,-0.9170296382106109,-4.188657865518016,B
25.182388334360212,5.484999685968585,3.3889339450975733,C
-26.239909478758477,-7.077406946870339,1.511823813992951,A
-28.089220796969435,-8.800330216986803,4.953897595481138,B
20.645868441552164,9.281357584249296,3.865257071081693,B
10.693965020345921,1.6373297858995457,-3.1860911486184307,A
20.719594147332618,5.838222256178858,-3.5186949028707373,C
-23.22635761508291,-6.750987273024512,1.7133234419738024,A
-2.370262926288232,-2.4320774714984816,1.6906650976736106,B
-32.09274879688941,-9.57874545056642,0.03555112607880062,B
-4.74044495150291,-3.2453058399681485,-2.486086414560298,B
13.32651560561516,1.7793827374059674,-3.1665164031460638,C
-27.326808646955982,-7.408862279235333,-3.166403383719177,D
-11.740693412756224,-1.2653924890719797,4.291214333018621,B
19.374686565265552,6.346080834391724,4.626102392789921,A
-12.765138436955723,-4.93256539487173,-2.0358991725512876,C
-7.81014575099014,-3.802754694977752,3.9849333711641535,A
-31.004874868326745,-9.080003951489674,0.5368358898657233,D
-1.596409450621735,-3.0105096160862193,4.596421034596039,B
5.918359473026863,0.4577306703786892,-4.246734407817626,A
-11.229949275791347,-2.4667712178688035,1.3970129393810984,B
-15.887347838594152,-5.406221882388566,4.443996535578885,D
-6.435422942350625,-0.7043342927889817,-4.037939315595733,B
-23.050833448619635,-8.037319414323436,0.645165906606521,B
3.3826216110913174,3.0185031441376093,1.5868329642607213,B
-2.832625147978079,-2.0769824020032646,-3.73039175308897,A
-23.751313570447813,-7.76614569180365,1.1718394710509195,D
-21.022832498068,-7.846056769944911,-0.23149176594972598,C
17.335495766167618,5.0214643935817005,0.599879883747696,B
-9.45349460224665,-3.4519129416836076,0.6703365576383638,A
-10.751938557190178,-0.5978043488554281,2.1860844441197367,A
17.47858950588787,5.859184720947182,2.271911478663312,A
-7.684148221390629,-2.940937967026482,-1.2917915173906702,B
-29.04554015582958,-7.002684422158829,-2.3384925925337994,C
17.050273709971485,7.544125071880924,4.054709528722398,A
8.237084353795925,2.0783107150995264,0.629372642292263,C
27.5704987529354,9.476629266737746,1.715922571473305,B
-15.465039920636254,-3.3302870318328104,1.6653307732066667,A
-14.853157616354823,-5.81745218452669,-1.2344068915140594,C
-10.8662702961354,-2.5775778266855394,-4.783246705244003,D
-20.70803180528859,-6.6336715841563265,-1.4322276147447366,C
-18.80405721072748,-4.2869315544266335,4.695933141588872,A
-21.027030558121496,-5.344996066041354,1.2744376735329048,A
-23.46680458264801,-6.982357447400284,0.1893883012356392,C
10.4065612863801,4.861312679301793,0.37855208645849014,A
21.83756286533106,9.258417457972886,-2.2659206167892143,D
-22.62173637571118,-8.504876445438704,-4.058981140845773,B
-28.004834157674956,-8.978142546278225,-4.130311729085573,C
-10.098703093072855,-2.614270751454546,-2.30990424767786,D
15.231645197185927,5.348899521984389,4.954968652046814,D
-27.265401829851683,-7.746703810532676,-3.1801247664375074,C
-23.102367320446596,-5.813500740447644,-3.4514497353170803,A
19.25076901695966,8.016565292064076,0.0039297429784515,A
26.25466872496802,7.620617371486805,-0.2639905520754997,A
5.815255395219075,2.745835181557272,3.497150261405867,A
20.09498031828988,6.376293191719121,-3.564870816384457,C
-8.132106414402466,-4.858266778446811,-1.9504458691592639,D
16.239728106261442,6.01610054582644,-1.1305486122151551,B
-22.646813352028744,-4.267608479898994,1.3891476306945458,B
23.34573409047001,5.213639356091267,4.149535985280965,C
-1.6317633865094407,-0.9859912049561963,-0.40470271682834635,A
14.77550838415964,3.900592691106148,2.9594170762717837,C
29.184757581736562,8.837435831863441,1.2555814262086873,D
-1.7250367513672007,0.5090557432152352,0.4928134527269261,C
10.310173951931542,6.0326507122726944,-3.7873132707068127,B
-6.185417624611112,-2.616730825657843,0.4432325123885086,B
-1.7017210367305335,-0.9191230285105085,-4.844157896090787,A
-0.9094454235934449,-0.23265392122311646,-3.4990598955291388,C
-18.719305065863736,-6.71934453408136,-1.1509124143544347,D
