y,x,ind
-1.2240867322612123,0.4546565876398816,B
-3.2285991402925314,-1.4491796328290079,D
-28.55696687571805,-9.491617465118097,B
-17.58454801316131,-7.842171460133911,A
-15.479586729427838,-9.371416286265315,C
5.5302808112252215,2.7282082252756084,D
-13.585838348011508,-3.712880378473466,B
5.735045855227529,0.1714138232940563,A
27.863445883697135,8.151329478521859,C
-5.808929622387334,-5.014155417022501,C
-2.4573836912323994,-1.7923415392874062,D
13.536607858647622,5.1110227708609735,D
-13.318835917041106,-5.424036690167551,D
-19.837687507357884,-8.46040180342414,A
-8.512501919187097,-4.204970941724639,A
-17.79035260922325,-6.775574254919912,D
31.11523258850015,8.59395304685146,B
24.333700726093383,6.162407591288339,C
14.915020345813044,2.6680751302084698,C
25.531184849211282,7.429211803754356,A
17.3847342123626,6.073441537982291,C
-18.072228034671237,-6.268598822279284,B
29.586084741940454,7.851179969799556,C
-1.7241438399971383,0.786844838313014,A
20.289775854208255,6.148803103281249,A
21.798783933772786,7.921825998469863,B
-10.776067387014079,-3.6399305005627225,B
-17.0046252153029,-7.798961509446465,C
-15.36839490738398,-5.441296749161166,C
-4.141349941643878,-1.4578442274748742,A
12.281605250449987,6.360295318449861,B
25.375102825516706,7.214611665126867,B
-26.35545126242318,-9.860957389376185,B
11.461111771181248,0.21494605155131552,C
-6.494230985838264,-1.6517799370244202,B
-15.57777973343649,-5.557843790585395,A
-21.561159541425255,-7.6026926533263435,A
-1.8558233169649494,-3.247696571927441,C
26.098104572816393,8.858194078250385,D
-9.21271644990299,-3.5359413595848954,C
4.166919853184663,0.3758124348673224,D
13.114183149492458,4.060379177903556,B
-10.414391929995002,-2.7274079524141204,C
29.277374927749182,9.435641654419214,A
33.114996445825525,9.248945898842223,B
-20.025638747533453,-4.964354083492717,A
0.49975872427750967,-0.0550298821522901,B
-15.447905485689688,-3.982433803664607,C
-6.934337192727732,-4.303190112450648,D
-35.40271768264691,-9.262261052909345,B
3.779250802435869,2.191286679597937,D
2.046800769054295,0.0535804645772302,B
-19.083654778828937,-8.970424975000213,A
-13.609963451168252,-4.427070715267771,A
21.719955524533233,8.165317719333075,B
-6.220501212778705,-5.208762186660552,D
-28.546377176607834,-7.102102558175538,C
-11.626864166446627,-0.21094479444873926,C
31.339099496902705,9.713009082212015,A
-17.986954831073028,-5.158894569769991,C
5.22196875869915,3.442710948117572,A
19.23895915621982,5.232392306574351,C
-14.522743791600027,-5.247249120152007,B
10.872587763027934,4.5643269722371915,A
-14.33453403019928,-2.644337345614936,A
12.300636477015491,2.646116611871589,B
11.262788535446989,2.6705942152178945,A
1.6506017255885954,0.71549368149517,C
-15.349428816497175,-8.194204598911835,C
14.767725903723516,6.70604991178476,A
-18.380821956319544,-3.5843987005652833,C
-22.268429725414965,-6.269629792002915,D
-27.781421588491657,-9.184497168904722,A
6.67027383790797,1.8178588637648367,B
9.447681421255298,3.551287236845649,D
-27.24445328175715,-9.668243421442877,A
-5.53211362299536,0.24186116598562002,B
-9.191430467757424,-5.470084496041241,C
8.29961153260415,2.9034558081889976,B
-13.951535101759873,-6.512671419900171,D
13.16989101803648,3.81875476204932,C
-4.512113126198836,-2.265293073989252,A
29.05263572536509,8.73459977473469,C
-19.510200551153833,-7.249581117080135,A
-6.32240513764677,-3.17867297899483,A
-16.5458260749025,-7.730529575188219,B
26.46422294522112,8.493872365571256,B
26.185379990801415,7.5467870676196185,B
-14.972180808526797,-4.841167445696888,D
16.7996288392981,3.19968092068358,D
15.651370501776604,6.344444004024318,B
12.31675086052182,1.104016231989247,D
1.5782449481386707,0.5930115671201293,C
-22.64273805656314,-5.162954181990966,C
-23.7733118570921,-8.137944643882015,D
20.427687189825196,7.944315159066534,D
28.228301174743443,8.008361143266608,C
4.722967539884124,2.6620291454653593,A
-11.889129703151855,-3.219404179025986,C
-18.495129177968,-3.015808507746782,C
11.29580913596898,4.519113577404788,D
11.707218964009845,7.942205199051543,C
15.305671338478422,7.741728485302346,D
20.594606032178916,5.597510917152476,D
12.450899562511426,2.8406329230857548,B
-22.82431429137225,-8.317200700099024,C
-25.13715786996924,-6.767425718107725,A
23.67469453091486,7.971083770541586,B
6.3677308841225555,2.128581193191799,D
-35.240000348964934,-9.816058967667407,D
-16.39471591920232,-7.9705691426793575,A
14.196917599361703,3.2700353821611152,D
-30.801125838375196,-9.898768323075625,C
-20.217087719977428,-6.783838971650027,B
3.9659414017329313,0.9746757873317229,D
1.3050375194401393,3.837903953853864,D
7.8817886575530505,3.0392251900520115,A
-19.953762672355406,-5.514613810788804,C
7.722653231377572,4.243584426950717,D
-17.170556214621772,-5.255018250063999,A
-1.4875854761963243,-3.4920060368146455,D
17.9936986134165,4.929828102360483,A
6.122078993918898,2.992657980944294,A
23.81631853643147,6.984468209883559,C
16.45355072095061,3.152257846006867,D
8.721684614692139,1.3661720667094315,C
-24.08136208071358,-8.12650464343815,A
-11.171735704961858,-2.645683938811329,B
-10.596741371028523,-4.695952646365491,D
-13.393194470146236,-5.1202071324183285,B
32.8565993852854,9.460211095048912,D
-3.238277511584528,-2.138045506664792,C
28.770556887223478,7.8409311035422675,C
5.192141502032934,2.622772519945258,C
24.275648540670534,5.896226070832968,C
1.1462236097735237,0.0527418621038418,C
14.990537440707872,1.5380776925271817,B
-3.894877461316004,-0.14964612362272156,C
-9.605601716291083,-6.09514024403911,A
14.336680833003559,4.4490423052301065,A
-16.410748271620893,-4.384552751182884,B
-30.96047118438438,-9.513680671370924,D
7.1266012134584695,2.9094459181433567,A
-17.25252950356748,-6.457786411859021,D
29.041692501352355,8.809171687058285,B
24.367214600462347,9.078571540051747,D
24.770090451921998,8.29728780440897,D
2.9208738083859807,-2.5968259948911125,D
-20.434887157764397,-9.690867669422651,D
27.880732103633683,8.566371251754507,B
-4.118933710120139,-1.4363170336537134,A
28.599445776211486,9.333096380873393,C
30.88478848900725,9.272399541785056,D
16.06660450204958,7.060189109347203,A
-13.619949162941584,-4.111022158608286,A
-15.237056653272433,-2.298045427961495,B
23.06431590403781,7.022733430337137,A
-7.7486999921096364,-3.661559896874447,B
-22.24636751033132,-6.61014506627815,D
11.278009563951175,1.1360252491670035,D
20.040458134635152,8.72309548321562,C
4.439913399449278,3.9205959334994596,C
5.325929298161755,1.4012234017872984,C
-18.93391886069312,-8.05647012458463,A
15.32007205923953,2.3001445339833957,D
27.108809691911095,9.801077002085265,B
-16.201554918652082,-7.19831969526952,C
0.9072367943206695,0.3665930472747352,B
21.779247815973225,7.5474614385591074,B
18.864416752685628,4.815372355084088,C
15.08255885178318,3.9403148199053604,D
4.26708425430531,4.049681679742186,C
-1.0478291781852107,-2.8101769756048967,B
-5.48403257339314,-4.128163114710133,C
15.43385582116317,6.187223109570272,B
20.585821347937895,6.202267893583617,B
24.49449004621992,7.341446371602075,C
26.097801982507818,8.264811051129428,A
-2.07098183757083,0.22684797721875682,C
-3.2671391584582814,0.030325893743992083,A
17.76994038304928,5.965903579335503,B
14.861480942962732,2.999278615555303,B
14.836013408434365,4.039337545154067,A
15.89448850573553,5.91585338872202,B
27.2588140622957,7.8001068363513255,A
-23.96300369205823,-3.240096862969284,A
-1.7211943397428433,-2.48834094720112,B
-33.05965250343836,-8.12036120318262,D
2.8846037527547805,1.5656028199234804,A
-33.44181304532619,-9.281154524065158,C
-8.537526290656922,-0.6880396373507978,C
8.362812019347192,0.8528926941515316,B
-15.14603087886239,-4.269174957434312,D
7.182515042794224,1.816665211380215,B
-28.404587898052952,-9.389995001219011,D
-25.37390453893153,-9.253036225015713,A
19.74014309488078,6.452011213193167,A
-14.803522636267074,-2.7961871717747417,A
-17.395035143651217,-7.458789746962305,A
-1.1341873125183004,0.4448652010960874,C
8.416703692617896,5.399871061972217,C
-19.191314155018976,-5.683579450063137,B
14.877227502311568,2.4578095163800047,D
-20.628043389806457,-8.29305070012464,A
-28.642357401922833,-8.966365576627846,A
0.13498937249673437,0.6270926313629595,D
0.8299320405194766,0.8127024322021299,D
18.6295340076966,2.748598029964132,B
15.475157284517458,4.52182667445323,D
30.701333003707422,9.517041589250692,A
6.129438168230928,0.3260069660239058,A
-9.428665828392674,-3.5408705411750807,A
16.415960957018704,5.903723895374073,A
-14.731814169700439,-4.583354974758516,A
-4.019721054732154,-1.2205715858872779,B
-25.478728302013252,-8.430872373154681,A
-24.840807676887646,-9.49298513169085,B
28.018634309712006,9.252968293558503,A
23.82200761681025,6.719602410244118,C
11.35486946507897,3.9194841218739604,C
-5.069647383563357,-1.8209411117146033,C
-29.593344218409797,-6.534113598583085,C
-16.032139066222427,-6.871259146578279,B
-13.252983730634318,-4.995142036708094,B
7.943650431665488,0.984533294122409,D
-1.605521528964708,4.291918454001246,A
20.053716126967515,3.2039475343546258,C
-13.9019143240193,-4.401322061081143,B
32.83283092347922,9.097305613263881,A
9.074285366118453,4.757938333915369,A
6.325112675996888,1.0870810502280133,B
1.4361669581928522,2.2344149246870444,C
-7.94284105781163,-1.6079987514442013,D
-5.565983860596621,-5.045380209976851,A
-9.59505128474104,-2.8805464269747683,D
16.55793099376076,5.156922209287382,C
-24.786052028770875,-9.712130227404883,C
-20.557232129722003,-7.678547189861675,D
-26.487746952976952,-9.079947159564945,C
-25.731466848530665,-9.185423953620598,A
33.34471296685181,7.109211680220145,D
11.931377577633494,4.073157187600474,C
-0.5440750211856482,-0.5165234182534952,D
-18.876678380901847,-8.04331678697997,A
5.024582171799859,-0.1676824976633533,C
4.343457774635841,-0.5305645843886868,A
-16.414236695253166,-6.535962601799696,C
-9.683925609374036,-1.3229670152405397,B
2.077441725347887,-2.0299053120525308,C
1.2192789180395494,2.3170019610443298,D
9.618796378253792,2.7018730173528756,C
-31.05313866377412,-9.09391980455911,A
-7.843934855376689,-2.5077477074705756,A
9.195406994371583,2.5171983142847267,C
1.7949615920566262,0.06272517160175362,D
23.498994242475757,7.129796823766444,B
17.59017424242994,3.1738726323789006,D
-17.956262867544318,-6.741311458371406,B
-26.986658332427453,-8.588625051991404,A
13.365592533820724,2.8483855641263123,D
-22.46196892287949,-9.469773789167563,B
-0.9915041992771672,1.715511625469265,C
29.400814834746743,8.804604828499151,A
8.034314384107232,1.50948355751758,C
-8.197621944408645,-2.236601475869562,A
15.475827173099288,2.8657643688470635,D
-3.2551045056716332,-0.8349421901696665,D
3.36488962631381,0.9123357863186996,A
25.622529405172155,8.829296175530502,A
-6.755946494046208,-2.2779472439845154,A
22.19005839495884,9.223811276478283,D
17.120784104392353,8.107012839121275,B
-10.280006596517351,-6.084177304214071,C
-30.073128689081713,-8.612773982496691,C
-28.910281664635935,-7.984439972451467,D
-39.67364102892559,-9.635563486969005,C
-27.528231093091804,-8.111140784881432,A
4.364957437943921,3.6601354683271374,B
-17.518605291704414,-8.57622703079542,C
-5.812376735661152,-3.6204873941247744,B
17.25176693227865,6.89750621938909,A
-17.341504829128905,-9.534561285283482,C
23.77693639029412,6.289369651778717,D
-14.712870431139118,-4.362904504532001,B
-35.407138917068494,-7.636703447566875,A
23.25894278480275,3.9347433072830125,B
0.788708472975058,2.5788569355976794,C
14.421327076838717,7.549440270541059,C
19.21711478828135,4.701420876077716,D
30.407617854787276,6.06961860769697,A
-6.156561553169019,-4.35930854857387,A
-16.534081772954835,-6.451209124405544,D
18.01065680677793,5.012295032817168,D
22.67716214993738,6.136694785345281,A
33.224951468974226,9.810102840013467,B
-3.8369822654675323,-1.7476464617714704,B
-7.157909332673628,-2.559638284144336,D
16.2718120050222,5.528259214839936,B
-13.32161052915231,-3.183929194939643,A
24.442064151880015,8.615146512071295,C
13.039981039603786,7.168255036860238,C
-4.7520564914726515,-1.420119452499634,B
10.109308531735255,5.017421355829947,D
9.754625859002084,5.0908574816936465,D
-22.913097114076653,-7.937522623281348,D
31.113185832496995,8.051058133591333,D
4.906725376882992,0.10504744895714246,D
11.734944948348613,6.529149322154833,B
-15.745164621014982,-3.599007979387765,C
28.435249649713107,7.9104645699240095,C
-11.560336243641762,-2.215966425316738,B
-30.47290666116722,-9.783246970394032,D
27.07317908027858,8.107639528385274,B
-29.36452166715016,-8.174266464277329,C
-10.314304213845308,-3.6137272481917027,A
20.333590548457273,9.001239341016099,B
24.029590596497297,9.012142938751122,D
6.005182958109852,1.4687577624657226,C
-0.05473593747039285,2.6367442433959845,C
-0.8908949914988202,-1.031089560433605,C
-12.505542692749534,-4.135784566038709,C
-7.517677505719305,-3.4267090926016808,D
11.470678034945614,3.450369121540769,A
21.96317391613002,5.0474905887536,C
18.120865136790446,5.83158087451697,B
15.230060862046969,5.792362855891078,A
-23.916146301917163,-8.175877939026194,C
2.381708427336825,-0.11159390594837149,A
-26.30217404737282,-8.848824799667113,B
3.1746913954435425,0.9905776464747102,C
-7.018128356631158,-1.1693899725324606,B
19.947746377743247,7.754083655165996,D
-15.958125605873747,-2.9816997489584267,C
-14.22809529840895,-7.658659671447882,C
-27.639815253786274,-7.140166358943283,C
12.2261119140688,5.230212634349446,C
3.501047471129679,2.364361266325222,D
-19.458017547910377,-7.977546477544195,C
-26.428340024560296,-8.317863877700052,A
18.296858250915868,4.019382629182399,C
-29.001672739367727,-8.544739872716129,D
20.706574368540387,6.437201185807126,C
8.197798363090987,4.1248445431299245,A
-14.393327522619073,-8.373024387162005,D
-30.847729250036046,-8.30324571829616,D
30.74747826120566,9.732791570023508,A
-4.37486784997229,-2.514584084877594,A
-5.692475688729055,-2.587157058662182,A
17.84153574106161,6.255991345150051,A
26.18581114436439,8.944971547677174,A
29.379121189267796,9.720021276457416,D
14.467681107394053,5.0675637051788325,D
-2.605029284170504,-2.4748082893816843,C
-13.93734199012312,-8.329985666026625,C
13.841356030607038,5.542938318548735,B
-3.3447599137470885,1.1680849947161,C
-4.988089686937696,-1.5155598150604739,C
37.27980979395575,8.12708770189472,A
-27.34652390147957,-7.776050353876974,A
7.7530902846718845,-0.14749791418281788,C
-20.93027724357265,-9.772927104651618,B
-4.648302688892398,-0.626787160117475,A
-23.776888063163383,-8.873934486363254,C
-14.728941908272992,-7.623641674638561,C
-24.844063898311145,-7.649475064457903,D
7.9347163264520075,2.984206042321272,B
11.854288186182181,4.920897585308467,D
-0.07165774763475774,1.667375301943192,B
24.483965183142477,9.243450969490837,A
-13.627466562389039,-2.5025884095259183,B
-12.686857481792227,-4.285758274362785,C
18.26608153607441,7.3719825637892065,C
-15.415320129879102,-5.528083229610948,B
20.013874135418543,9.264450788812226,B
-27.616330357538736,-9.756910506203674,B
32.36037441050296,9.39757653415278,D
-37.37908349582271,-9.136801760988478,B
25.33886967112213,7.822862273961423,A
7.800411507544454,0.5540221817259976,D
23.529682673701995,9.859295922386007,D
-17.209344181687555,-8.524068705292024,B
5.32635211090947,1.0770856880264148,A
24.633092858353898,9.38605071238198,D
1.107025261920399,0.46195688340297636,C
10.555552850724364,2.5879727627052507,D
12.124948296139085,3.9149737796923425,B
-0.033756151701760384,-0.9091787046445354,A
3.050116839646975,2.551161601681269,B
5.905662835566404,1.6862862384620048,C
17.000908144934435,8.023160209819778,C
-27.82934748625603,-9.091072393170842,C
-17.661746831790133,-4.380736208155394,B
23.347039331644694,9.008229681531176,D
29.596292909507163,7.805275677818326,B
2.7959557701141238,-0.8868649442857404,A
10.253646472628088,2.4026519560307342,D
-18.818692844494937,-4.452376340377347,C
-20.29477266504833,-6.237576805524774,B
3.8873927962948436,-0.7260319012003578,C
-8.090281750237308,-2.9329554394789437,C
16.616014410960794,1.6731222370174414,A
-23.36933258512905,-8.445307260700304,D
29.42393404242015,9.48789615332333,A
27.62706234776367,9.724214889592059,A
12.557407365096122,3.9632342803949037,A
1.4034327987445052,0.7219273268824082,C
-7.8877996393773815,-3.8094476742734447,A
23.611212766389837,6.275900394138972,A
7.1539230506930105,3.694623451077586,D
-26.899148407095414,-6.747661213102174,D
15.474604204114065,8.21854368987685,A
21.89219120995286,6.450744858463381,D
21.471161766646073,8.99599826583848,D
2.778717538539185,4.5143901677672,A
8.747804778802214,2.268303918715798,C
7.559579764601086,-1.6351392741876225,A
25.933354443541333,8.654569667080267,D
26.156287242282712,7.321277790008168,C
-26.87773300089081,-9.095626597876212,B
-28.912429796120595,-9.47266051005496,C
-2.8168155723781823,-2.4707326624390085,D
17.181827125966713,6.211066615636657,C
30.573529329256182,9.74552258629889,A
-19.366497502808244,-6.991662177929436,B
2.307390652912864,1.8826143070427026,B
-2.186336854456094,-2.3821828673795693,B
27.320065085399154,9.398287956292066,D
16.748409590678296,6.842378462714173,D
22.98227150052029,6.766574094222758,B
-6.3707503212569705,-0.6261368041005948,C
-4.969924072894447,-1.703609953246696,B
-13.641170667378644,-4.531858561385875,C
-21.187992371786486,-8.872490066981458,C
24.25683373970295,7.294447525101063,D
18.648925754078935,6.258020182601552,C
34.071891893169266,9.994353465722611,B
36.749247969520894,9.93273674147811,D
6.114953867916958,1.108634112052549,A
16.191008010047533,5.37974830361021,A
20.126762631194886,8.89531459764856,D
15.653275125267829,6.992947813548231,B
-16.68523741718148,-5.053037965136047,A
-6.014912892190804,-0.9891172937981292,A
-23.18529160583753,-7.4168116969701,C
27.526311260008875,9.081020545174447,C
9.018941838836456,2.123492689017601,B
-16.63392556008769,-5.427143889930745,D
12.734549283482416,3.434013688117135,B
7.4100665015243505,2.3625648091579166,D
-18.387569749798928,-2.8367456393431905,A
-27.88322143711603,-7.72884815600742,C
9.5739539569599,3.4314639118559924,B
-4.830011659977937,0.40615401807586693,B
19.338747154119382,5.446367834712786,D
8.86356422843809,0.40327002223986774,D
27.224699277598987,7.043630006370801,B
2.047195971818094,1.0381367754897113,D
11.109908976372939,1.2187594307077259,B
23.34255344551126,7.533072053166901,B
-7.476457882846372,-1.9303426757520583,B
-25.026099610666254,-7.319695430987185,A
-29.7853878536403,-9.42434647373322,D
13.367351247710998,5.1027451134723805,C
8.070654193085321,2.406191027069294,C
13.047655991202735,4.081595361984471,D
-17.206920208698282,-5.740716769821786,B
-19.633020616062065,-7.272570488264605,C
-23.174088685995375,-9.709106686642361,C
-4.2169757943975625,-2.9882488238680605,D
-2.029428630971534,1.7983537370926612,C
-19.234962968525835,-2.155119098005354,B
0.920094877620115,-1.2505015595254179,D
17.415128177547796,8.083173889874967,B
-10.228498988065395,-3.0348906595339926,C
-5.011195780708149,0.2797897831962164,C
8.009278576568484,5.673060254822861,B
-3.50011941969985,-2.069144353574597,A
11.120977815185643,2.4417340045574694,C
18.85927052117112,7.247274174934905,A
14.016025958733984,8.990412473152844,C
-23.906813385520138,-7.058530381419241,A
27.5542775367024,8.531752503229889,A
-7.867580259098352,-0.15767413840923616,A
-13.588537103166722,-4.8351122340208335,B
-2.5284038715693007,-0.8172848752347743,A
31.69841201513407,9.600651505709543,A
0.15498748164294351,-0.14763812014260758,A
-15.140248087157286,-3.424967794249836,C
13.986908767326003,2.6680170863345154,A
-16.383910738443266,-5.197087624436138,C
-25.584723011029823,-8.482733437826722,A
-26.933556480727027,-7.4224055617870155,A
-24.533660918491208,-7.439083220844552,B
-25.309851959396845,-6.9619461297541125,C
-22.535099940652508,-7.223456547011797,A
17.011027088904598,2.817494896064293,C
-25.946700650708095,-6.3623983120171035,C
-17.32776998995191,-3.086654333522736,D
31.16315623182875,7.935768198120236,B
-2.6089199699869923,-0.5207671947425538,B
6.708100617962045,3.3511547704205427,B
-14.461284290921828,-6.553602575967403,D
-21.490736570164074,-6.1542196238265845,D
-18.417834456276587,-9.182627674670423,B
-16.474266858973778,-6.621298738556709,D
-15.724136698810995,-4.4281932193608275,D
-8.592829877067674,-6.459790314465064,D
-27.706422589593355,-8.225949324858888,B
-19.051370873917417,-7.587282577987984,B
-0.8568110160039941,-0.7844246393454846,B
-11.111270448658459,-5.87332563188415,D
-0.33625235348120963,-2.714602779038491,B
0.36505699662024726,0.06834541709713804,D
7.656600366031004,3.807896572587307,A
-25.341410894838482,-9.213757203178021,D
14.576047085782028,5.988207978180853,C
17.740959607087582,2.5580077898181557,B
-24.411781427654,-8.364819361022562,B
20.588109689846092,7.471572482135546,C
26.175745561233335,8.417448010636264,D
-33.07095385635666,-8.778440802902725,A
-18.245411303721035,-4.4624470370559255,C
24.37414632730581,6.124025595861227,C
11.611110028162521,4.965193807673167,D
-24.16329375202706,-6.3095796128724535,B
-14.75577683716095,-5.813013533265794,D
-1.8431530592020966,-2.5905579441723603,C
2.6661456647866135,-0.30954029617957346,C
12.07552472084684,2.365095430605919,B
-11.64915706866096,-2.621727208604552,B
-9.356970365720343,-0.7493056773370412,B
22.354924547802824,4.94941876267513,D
-29.412407020774808,-9.266335942188043,B
-16.107948421633992,-4.951261113119585,C
19.441945862318434,4.266991717691049,C
26.493560308235264,7.9041367537439875,A
2.980085387348004,0.23354884231332207,D
12.75182084042436,0.6422697053063136,A
-26.787270471514148,-7.856559773204479,C
1.4839426498134642,-1.0517526635309071,A
2.242101611786811,0.6523453291004628,C
-14.108808387599934,-5.150589927305407,A
-6.203064010974485,-4.615135381012381,B
-4.823771432274523,-2.454316737907547,A
-26.104247738088254,-9.598576044445473,B
-5.312713378460292,-3.5584166883364343,B
-19.137883227921748,-5.7710398600691075,D
-14.546207206020155,-3.4500529564417075,B
-28.038318060950097,-7.604757363614976,B
13.599853897513688,7.810545614797899,A
15.89658286294453,1.8718490710809732,C
5.230097320060963,3.582046382889793,D
16.24400619851144,5.783424772146766,B
-1.4775345637011692,-0.031156021418855318,D
-23.24774922570907,-8.261594238251526,A
6.305078571809352,0.742130836370956,B
9.512834523051474,1.736822360417582,A
11.81098125821511,4.908789483686601,D
-4.936035795151293,-1.3668090754064117,A
-20.932282079824677,-7.448393944088725,D
-14.216901282994268,-4.324481884025511,A
-0.17833433598192983,-2.738354072027298,D
11.20990923808733,2.9183448266320244,C
7.921087210383803,1.4155660933782386,A
-5.319790102792162,-2.878065482043075,A
35.0582842150054,9.730304975859593,C
7.251596954931762,2.1154963871377426,C
-22.250552235619566,-5.25546416528011,A
-21.894611884012566,-7.964350547591925,C
-24.08523611789923,-6.94281721631336,B
-17.885619705678298,-5.080845432309838,D
-17.427297510651194,-6.786372534808887,D
-12.614563199753476,-6.268659518973885,D
-12.787931994688867,-4.298096626123058,B
-18.053419219319892,-6.5325280941049035,C
32.3170002007617,7.9353084925285025,C
-23.982209362858622,-8.395325086767155,A
14.479098945117254,0.4902277914050934,C
-2.548642152462587,-1.7920634602067693,A
20.138903218737298,9.647572338172129,B
-19.510957764394195,-7.759221956638953,D
-4.222872132841612,-2.042888019085167,D
34.616989766935866,9.389408665507379,D
25.296334309988605,7.310142517879605,C
18.33204433703793,6.3414414189856,A
-20.64732155875044,-4.841943459101204,A
-20.791861043026177,-6.582248252198683,B
5.865990924419359,3.3728643984886197,C
22.859942098631535,8.587519782551716,B
6.348665602938836,1.135257860278596,A
12.646283889951022,1.432253789397997,A
-11.227896731268043,-4.4004181267943165,D
10.19016068134029,5.389858663838737,C
-16.554361745447896,-6.259125028849533,A
-4.5960883825171255,-3.526415271915127,D
-7.522728204611903,-1.491271227671664,C
-0.2134631122972872,0.15220757368910043,B
-15.3819750814492,-5.151805351698395,C
-27.03428208105899,-7.703263505215929,C
9.878604715717248,2.212400848832651,A
-13.286907548623562,-4.227388935194885,A
6.9719555048918735,1.6247644284522451,C
-25.17569797255836,-6.912745694515953,A
-3.3188853903280044,-0.3771979629036508,A
5.5672727422340085,0.6517886510317172,A
-28.754753551113218,-8.963529263551461,D
-1.1689240521977382,-3.267914436121588,D
-23.933300311734556,-7.311706461220515,C
-25.07407814287451,-8.732500590544646,A
34.06056810276217,9.799204647798906,D
-17.75059796618178,-3.5529231005055406,C
9.788422691374215,6.197488917092699,A
-22.349842287024643,-4.907186904724723,B
17.203083850571666,3.630054444478585,A
12.854380863918959,5.204557197793731,A
18.529320864811922,1.9127748121568864,D
-4.52666668027744,-0.5684762289968326,C
-4.3667886351787,-1.7631817170546285,C
-1.3573542445809057,-3.0226346691400945,D
35.80221309566517,8.590582884956518,A
30.14468235044574,6.612388155754584,B
33.94344579295647,9.300538213330253,A
-17.421853961810005,-7.514055530289106,A
16.814683258224573,4.617349504072886,B
